Maker,Category,Registrations,Year
TOYOTA KIRLOSKAR MOTOR PVT LTD,HMV,0,2024
TVS MOTOR COMPANY LTD,HMV,0,2024
VE COMMERCIAL VEHICLES LTD,HMV,0,2024
VINTAGE VEHICLES,HMV,0,2024
VOLKSWAGEN AG,HMV,0,2024
VOLKSWAGEN INDIA PVT LTD,HMV,0,2024
VOLTAS LIMITED,HMV,0,2024
VOLVO AUTO INDIA PVT LTD,HMV,0,2024
"""VOLVO GROUP INDIA PVT LTD""",HMV,0,2024
WILLYS INDIA LTD,HMV,0,2024
XYZ1,HMV,0,2024
AJAY AGRO ENTERPRISES SAMBALPUR PARDHIAPALI,4WIC,0,2025
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,4WIC,0,2025
ASHOK LEYLAND LTD,4WIC,0,2025
ASTON MARTIN LAGONDA LTD,4WIC,0,2025
AUDI AG,4WIC,0,2025
AUTOMOBILI LAMBORGHINI S.P.A,4WIC,0,2025
BAJAJ AUTO LTD,4WIC,0,2025
BENTLEY MOTORS LIMITED,4WIC,0,2025
BMW INDIA PVT LTD,4WIC,2,2025
BYD INDIA PRIVATE LIMITED,4WIC,0,2025
DAIMLER AG,4WIC,0,2025
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,4WIC,0,2025
EARTH MOBILITY,4WIC,0,2025
FCA INDIA AUTOMOBILES PRIVATE LIMITED,4WIC,2,2025
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),4WIC,0,2025
FERRARI SPA (IMPORTER:SELECT CARS P LTD),4WIC,0,2025
FORCE MOTORS LIMITED,4WIC,1,2025
FORD INDIA PVT LTD,4WIC,0,2025
GENERAL MOTORS INDIA PVT LTD,4WIC,0,2025
G. M. VEHICLE INDUSTRIES,4WIC,0,2025
HAMM AG,4WIC,0,2025
HERO MOTOCORP LTD,4WIC,1,2025
HINDUSTAN MOTORS LTD,4WIC,0,2025
HONDA CARS INDIA LTD,4WIC,30,2025
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,4WIC,3,2025
HSU DRAGON (IMPORTER: HUMAN CENTERED),4WIC,0,2025
HYUNDAI MOTOR INDIA LTD,4WIC,270,2025
"HYUNDAI MOTORS LTD, SOUTH KOREA",4WIC,0,2025
INDIA YAMAHA MOTOR PVT LTD,4WIC,0,2025
ISUZU MOTORS INDIA PVT LTD,4WIC,0,2025
JAGUAR LAND ROVER INDIA LIMITED,4WIC,0,2025
JAGUAR LAND ROVER LIMITED UK,4WIC,0,2025
JCB INDIA LIMITED,4WIC,0,2025
JEEP CHEROKEE,4WIC,0,2025
JSW MG MOTOR INDIA PVT LTD,4WIC,12,2025
KAISER WILLYS JEEP,4WIC,0,2025
KIA INDIA PRIVATE LIMITED,4WIC,100,2025
LEXUS MOTORS LTD,4WIC,0,2025
LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD),4WIC,0,2025
MAHINDRA DEFENCE SYSTEMS LTD,4WIC,0,2025
MAHINDRA ELECTRIC AUTOMOBILE LTD,4WIC,1,2025
MAHINDRA & MAHINDRA LIMITED,4WIC,122,2025
MARUTI INDUSTRIES,4WIC,0,2025
MARUTI SUZUKI INDIA LTD,4WIC,735,2025
MARUTI UDYOG LTD,4WIC,0,2025
MASERATI S.P.A,4WIC,0,2025
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),4WIC,0,2025
MERCEDES BENZ,4WIC,0,2025
MERCEDES -BENZ AG,4WIC,0,2025
MERCEDES-BENZ INDIA PVT LTD,4WIC,1,2025
MITSUBISHI MOTORS CORPORATION,4WIC,0,2025
MODERN INDUSTRIES,4WIC,0,2025
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),4WIC,0,2025
M/S GENERAL MOTORS LLC,4WIC,0,2025
NEW HOLLAND FIAT INDIA PVT. LTD.,4WIC,0,2025
NISSAN MOTOR INDIA PVT LTD,4WIC,27,2025
PCA AUTOMOBILES INDIA PVT LTD,4WIC,3,2025
PIAGGIO VEHICLES PVT LTD,4WIC,0,2025
PORSCHE AG GERMANY,4WIC,0,2025
RENAULT INDIA PVT LTD,4WIC,30,2025
RICHFORD ALLIANZ PVT LTD,4WIC,0,2025
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),4WIC,0,2025
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),4WIC,0,2025
ROYAL-ENFIELD (UNIT OF EICHER LTD),4WIC,0,2025
SKODA AUTO AS,4WIC,0,2025
SKODA AUTO INDIA PVT LTD,4WIC,0,2025
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,4WIC,27,2025
SML ISUZU LTD,4WIC,0,2025
SUZUKI MOTORCYCLE INDIA PVT LTD,4WIC,0,2025
TATA MOTORS LTD,4WIC,1,2025
TATA MOTORS PASSENGER VEHICLES LTD,4WIC,507,2025
TATA PASSENGER ELECTRIC MOBILITY LTD,4WIC,18,2025
TOYOTA HIACE GL COMMUTER,4WIC,0,2025
TOYOTA KIRLOSKAR MOTOR PVT LTD,4WIC,65,2025
TVS MOTOR COMPANY LTD,4WIC,2,2025
VE COMMERCIAL VEHICLES LTD,4WIC,0,2025
VINTAGE VEHICLES,4WIC,0,2025
VOLKSWAGEN AG,4WIC,0,2025
VOLKSWAGEN INDIA PVT LTD,4WIC,0,2025
VOLVO AUTO INDIA PVT LTD,4WIC,0,2025
WILLYS INDIA LTD,4WIC,0,2025
WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),4WIC,0,2025
XYZ1,4WIC,0,2025
AJAY AGRO ENTERPRISES SAMBALPUR PARDHIAPALI,LMV,1,2025
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,LMV,5,2025
ASHOK LEYLAND LTD,LMV,45,2025
ASTON MARTIN LAGONDA LTD,LMV,6,2025
AUDI AG,LMV,178,2025
AUTOMOBILI LAMBORGHINI S.P.A,LMV,87,2025
BAJAJ AUTO LTD,LMV,9,2025
BENTLEY MOTORS LIMITED,LMV,21,2025
BMW INDIA PVT LTD,LMV,"9,692",2025
BYD INDIA PRIVATE LIMITED,LMV,"2,949",2025
DAIMLER AG,LMV,1,2025
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,LMV,0,2025
EARTH MOBILITY,LMV,1,2025
FCA INDIA AUTOMOBILES PRIVATE LIMITED,LMV,"2,297",2025
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),LMV,11,2025
FERRARI SPA (IMPORTER:SELECT CARS P LTD),LMV,11,2025
FORCE MOTORS LIMITED,LMV,"1,362",2025
FORD INDIA PVT LTD,LMV,14,2025
GENERAL MOTORS INDIA PVT LTD,LMV,3,2025
G. M. VEHICLE INDUSTRIES,LMV,1,2025
HAMM AG,LMV,1,2025
HERO MOTOCORP LTD,LMV,1,2025
HINDUSTAN MOTORS LTD,LMV,5,2025
HONDA CARS INDIA LTD,LMV,"35,646",2025
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2,2025
HSU DRAGON (IMPORTER: HUMAN CENTERED),LMV,1,2025
HYUNDAI MOTOR INDIA LTD,LMV,"3,03,255",2025
"HYUNDAI MOTORS LTD, SOUTH KOREA",LMV,6,2025
INDIA YAMAHA MOTOR PVT LTD,LMV,1,2025
ISUZU MOTORS INDIA PVT LTD,LMV,245,2025
JAGUAR LAND ROVER INDIA LIMITED,LMV,"3,552",2025
JAGUAR LAND ROVER LIMITED UK,LMV,4,2025
JCB INDIA LIMITED,LMV,1,2025
JEEP CHEROKEE,LMV,1,2025
JSW MG MOTOR INDIA PVT LTD,LMV,"39,701",2025
KAISER WILLYS JEEP,LMV,1,2025
KIA INDIA PRIVATE LIMITED,LMV,"1,44,629",2025
LEXUS MOTORS LTD,LMV,3,2025
LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD),LMV,2,2025
MAHINDRA DEFENCE SYSTEMS LTD,LMV,7,2025
MAHINDRA ELECTRIC AUTOMOBILE LTD,LMV,"13,762",2025
MAHINDRA & MAHINDRA LIMITED,LMV,"3,08,839",2025
MARUTI INDUSTRIES,LMV,2,2025
MARUTI SUZUKI INDIA LTD,LMV,"8,73,111",2025
MARUTI UDYOG LTD,LMV,116,2025
MASERATI S.P.A,LMV,19,2025
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),LMV,7,2025
MERCEDES BENZ,LMV,4,2025
MERCEDES -BENZ AG,LMV,833,2025
MERCEDES-BENZ INDIA PVT LTD,LMV,"9,783",2025
MITSUBISHI MOTORS CORPORATION,LMV,2,2025
MODERN INDUSTRIES,LMV,1,2025
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),LMV,1,2025
M/S GENERAL MOTORS LLC,LMV,1,2025
NEW HOLLAND FIAT INDIA PVT. LTD.,LMV,2,2025
NISSAN MOTOR INDIA PVT LTD,LMV,"12,927",2025
PCA AUTOMOBILES INDIA PVT LTD,LMV,"2,775",2025
PIAGGIO VEHICLES PVT LTD,LMV,2,2025
PORSCHE AG GERMANY,LMV,463,2025
RENAULT INDIA PVT LTD,LMV,"19,334",2025
RICHFORD ALLIANZ PVT LTD,LMV,1,2025
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),LMV,37,2025
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),LMV,27,2025
ROYAL-ENFIELD (UNIT OF EICHER LTD),LMV,5,2025
SKODA AUTO AS,LMV,16,2025
SKODA AUTO INDIA PVT LTD,LMV,1,2025
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,LMV,"62,559",2025
SML ISUZU LTD,LMV,107,2025
SUZUKI MOTORCYCLE INDIA PVT LTD,LMV,2,2025
TATA MOTORS LTD,LMV,"1,006",2025
TATA MOTORS PASSENGER VEHICLES LTD,LMV,"2,65,242",2025
TATA PASSENGER ELECTRIC MOBILITY LTD,LMV,"33,190",2025
TOYOTA HIACE GL COMMUTER,LMV,5,2025
TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,"1,68,283",2025
TVS MOTOR COMPANY LTD,LMV,2,2025
VE COMMERCIAL VEHICLES LTD,LMV,124,2025
VINTAGE VEHICLES,LMV,12,2025
VOLKSWAGEN AG,LMV,122,2025
VOLKSWAGEN INDIA PVT LTD,LMV,7,2025
VOLVO AUTO INDIA PVT LTD,LMV,937,2025
WILLYS INDIA LTD,LMV,8,2025
WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),LMV,2,2025
XYZ1,LMV,3,2025
AJAY AGRO ENTERPRISES SAMBALPUR PARDHIAPALI,MMV,0,2025
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,MMV,0,2025
ASHOK LEYLAND LTD,MMV,11,2025
ASTON MARTIN LAGONDA LTD,MMV,0,2025
AUDI AG,MMV,0,2025
AUTOMOBILI LAMBORGHINI S.P.A,MMV,0,2025
BAJAJ AUTO LTD,MMV,0,2025
BENTLEY MOTORS LIMITED,MMV,0,2025
BMW INDIA PVT LTD,MMV,0,2025
BYD INDIA PRIVATE LIMITED,MMV,0,2025
DAIMLER AG,MMV,0,2025
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,MMV,2,2025
EARTH MOBILITY,MMV,0,2025
FCA INDIA AUTOMOBILES PRIVATE LIMITED,MMV,0,2025
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),MMV,0,2025
FERRARI SPA (IMPORTER:SELECT CARS P LTD),MMV,0,2025
FORCE MOTORS LIMITED,MMV,6,2025
FORD INDIA PVT LTD,MMV,0,2025
GENERAL MOTORS INDIA PVT LTD,MMV,0,2025
G. M. VEHICLE INDUSTRIES,MMV,0,2025
HAMM AG,MMV,0,2025
HERO MOTOCORP LTD,MMV,0,2025
HINDUSTAN MOTORS LTD,MMV,0,2025
HONDA CARS INDIA LTD,MMV,0,2025
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,MMV,0,2025
HSU DRAGON (IMPORTER: HUMAN CENTERED),MMV,0,2025
HYUNDAI MOTOR INDIA LTD,MMV,0,2025
"HYUNDAI MOTORS LTD, SOUTH KOREA",MMV,0,2025
INDIA YAMAHA MOTOR PVT LTD,MMV,0,2025
ISUZU MOTORS INDIA PVT LTD,MMV,0,2025
JAGUAR LAND ROVER INDIA LIMITED,MMV,0,2025
JAGUAR LAND ROVER LIMITED UK,MMV,0,2025
JCB INDIA LIMITED,MMV,0,2025
JEEP CHEROKEE,MMV,0,2025
JSW MG MOTOR INDIA PVT LTD,MMV,0,2025
KAISER WILLYS JEEP,MMV,0,2025
KIA INDIA PRIVATE LIMITED,MMV,0,2025
LEXUS MOTORS LTD,MMV,0,2025
LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD),MMV,0,2025
MAHINDRA DEFENCE SYSTEMS LTD,MMV,0,2025
MAHINDRA ELECTRIC AUTOMOBILE LTD,MMV,0,2025
MAHINDRA & MAHINDRA LIMITED,MMV,0,2025
MARUTI INDUSTRIES,MMV,0,2025
MARUTI SUZUKI INDIA LTD,MMV,0,2025
MARUTI UDYOG LTD,MMV,0,2025
MASERATI S.P.A,MMV,0,2025
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),MMV,0,2025
MERCEDES BENZ,MMV,0,2025
MERCEDES -BENZ AG,MMV,0,2025
MERCEDES-BENZ INDIA PVT LTD,MMV,0,2025
MITSUBISHI MOTORS CORPORATION,MMV,0,2025
MODERN INDUSTRIES,MMV,0,2025
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),MMV,0,2025
M/S GENERAL MOTORS LLC,MMV,0,2025
NEW HOLLAND FIAT INDIA PVT. LTD.,MMV,0,2025
NISSAN MOTOR INDIA PVT LTD,MMV,0,2025
PCA AUTOMOBILES INDIA PVT LTD,MMV,0,2025
PIAGGIO VEHICLES PVT LTD,MMV,0,2025
PORSCHE AG GERMANY,MMV,0,2025
RENAULT INDIA PVT LTD,MMV,0,2025
RICHFORD ALLIANZ PVT LTD,MMV,0,2025
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),MMV,0,2025
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),MMV,0,2025
ROYAL-ENFIELD (UNIT OF EICHER LTD),MMV,0,2025
SKODA AUTO AS,MMV,0,2025
SKODA AUTO INDIA PVT LTD,MMV,0,2025
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,MMV,0,2025
SML ISUZU LTD,MMV,5,2025
SUZUKI MOTORCYCLE INDIA PVT LTD,MMV,0,2025
TATA MOTORS LTD,MMV,11,2025
TATA MOTORS PASSENGER VEHICLES LTD,MMV,0,2025
TATA PASSENGER ELECTRIC MOBILITY LTD,MMV,0,2025
TOYOTA HIACE GL COMMUTER,MMV,0,2025
TOYOTA KIRLOSKAR MOTOR PVT LTD,MMV,0,2025
TVS MOTOR COMPANY LTD,MMV,0,2025
VE COMMERCIAL VEHICLES LTD,MMV,30,2025
VINTAGE VEHICLES,MMV,0,2025
VOLKSWAGEN AG,MMV,0,2025
VOLKSWAGEN INDIA PVT LTD,MMV,0,2025
VOLVO AUTO INDIA PVT LTD,MMV,0,2025
WILLYS INDIA LTD,MMV,0,2025
WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),MMV,0,2025
XYZ1,MMV,0,2025
AJAY AGRO ENTERPRISES SAMBALPUR PARDHIAPALI,HMV,0,2025
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,HMV,0,2025
ASHOK LEYLAND LTD,HMV,0,2025
ASTON MARTIN LAGONDA LTD,HMV,0,2025
AUDI AG,HMV,0,2025
AUTOMOBILI LAMBORGHINI S.P.A,HMV,0,2025
BAJAJ AUTO LTD,HMV,0,2025
BENTLEY MOTORS LIMITED,HMV,0,2025
BMW INDIA PVT LTD,HMV,0,2025
BYD INDIA PRIVATE LIMITED,HMV,0,2025
DAIMLER AG,HMV,0,2025
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,HMV,0,2025
EARTH MOBILITY,HMV,0,2025
FCA INDIA AUTOMOBILES PRIVATE LIMITED,HMV,0,2025
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),HMV,0,2025
FERRARI SPA (IMPORTER:SELECT CARS P LTD),HMV,0,2025
FORCE MOTORS LIMITED,HMV,3,2025
FORD INDIA PVT LTD,HMV,0,2025
GENERAL MOTORS INDIA PVT LTD,HMV,0,2025
G. M. VEHICLE INDUSTRIES,HMV,0,2025
HAMM AG,HMV,0,2025
HERO MOTOCORP LTD,HMV,0,2025
HINDUSTAN MOTORS LTD,HMV,0,2025
HONDA CARS INDIA LTD,HMV,0,2025
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HMV,0,2025
HSU DRAGON (IMPORTER: HUMAN CENTERED),HMV,0,2025
HYUNDAI MOTOR INDIA LTD,HMV,0,2025
"HYUNDAI MOTORS LTD, SOUTH KOREA",HMV,0,2025
INDIA YAMAHA MOTOR PVT LTD,HMV,0,2025
ISUZU MOTORS INDIA PVT LTD,HMV,0,2025
JAGUAR LAND ROVER INDIA LIMITED,HMV,0,2025
JAGUAR LAND ROVER LIMITED UK,HMV,0,2025
JCB INDIA LIMITED,HMV,0,2025
JEEP CHEROKEE,HMV,0,2025
JSW MG MOTOR INDIA PVT LTD,HMV,0,2025
KAISER WILLYS JEEP,HMV,0,2025
KIA INDIA PRIVATE LIMITED,HMV,0,2025
LEXUS MOTORS LTD,HMV,0,2025
LOTUS CARS LTD (IMPORTER: EXCLUSIVE MOTORS P LTD),HMV,0,2025
MAHINDRA DEFENCE SYSTEMS LTD,HMV,0,2025
MAHINDRA ELECTRIC AUTOMOBILE LTD,HMV,0,2025
MAHINDRA & MAHINDRA LIMITED,HMV,1,2025
MARUTI INDUSTRIES,HMV,0,2025
MARUTI SUZUKI INDIA LTD,HMV,0,2025
MARUTI UDYOG LTD,HMV,0,2025
MASERATI S.P.A,HMV,0,2025
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),HMV,0,2025
MERCEDES BENZ,HMV,0,2025
MERCEDES -BENZ AG,HMV,0,2025
MERCEDES-BENZ INDIA PVT LTD,HMV,0,2025
MITSUBISHI MOTORS CORPORATION,HMV,0,2025
MODERN INDUSTRIES,HMV,0,2025
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),HMV,0,2025
M/S GENERAL MOTORS LLC,HMV,0,2025
NEW HOLLAND FIAT INDIA PVT. LTD.,HMV,0,2025
NISSAN MOTOR INDIA PVT LTD,HMV,0,2025
PCA AUTOMOBILES INDIA PVT LTD,HMV,0,2025
PIAGGIO VEHICLES PVT LTD,HMV,0,2025
PORSCHE AG GERMANY,HMV,0,2025
RENAULT INDIA PVT LTD,HMV,0,2025
RICHFORD ALLIANZ PVT LTD,HMV,0,2025
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),HMV,0,2025
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),HMV,0,2025
ROYAL-ENFIELD (UNIT OF EICHER LTD),HMV,0,2025
SKODA AUTO AS,HMV,0,2025
SKODA AUTO INDIA PVT LTD,HMV,0,2025
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,HMV,0,2025
SML ISUZU LTD,HMV,0,2025
SUZUKI MOTORCYCLE INDIA PVT LTD,HMV,0,2025
TATA MOTORS LTD,HMV,47,2025
TATA MOTORS PASSENGER VEHICLES LTD,HMV,0,2025
TATA PASSENGER ELECTRIC MOBILITY LTD,HMV,0,2025
TOYOTA HIACE GL COMMUTER,HMV,0,2025
TOYOTA KIRLOSKAR MOTOR PVT LTD,HMV,0,2025
TVS MOTOR COMPANY LTD,HMV,0,2025
VE COMMERCIAL VEHICLES LTD,HMV,2,2025
VINTAGE VEHICLES,HMV,0,2025
VOLKSWAGEN AG,HMV,0,2025
VOLKSWAGEN INDIA PVT LTD,HMV,0,2025
VOLVO AUTO INDIA PVT LTD,HMV,0,2025
WILLYS INDIA LTD,HMV,0,2025
WUHAN LOTUS (IMPORTER: EXCLUSIVE MOTORS PVT LTD),HMV,0,2025
XYZ1,HMV,0,2025
